Wavenumber,Intensity
802.2422,0.08857139
809.9561,0.0843687
817.6699,0.07038937
825.3838,0.05376427
833.0977,0.03635201
840.8115,0.02169573
848.5254,0.007367728
856.2393,0.0
863.9531,0.003702741
871.667,0.01520747
879.3809,0.0234092
887.0947,0.03463477
894.8086,0.05101418
902.5225,0.05738572
910.2363,0.0584727
917.9502,0.06898424
925.6641,0.08051055
933.3779,0.1057564
941.0918,0.1560002
948.8057,0.2213087
956.5195,0.2893388
964.2334,0.3622809
971.9473,0.4340208
979.6611,0.5000152
987.375,0.5535241
995.0889,0.6250506
1002.803,0.7168248
1010.517,0.8167434
1018.23,0.889646
1025.944,0.9530737
1033.658,0.9844918
1041.372,1.0
1049.086,0.9305832
1056.8,0.8518018
1064.514,0.8232251
1072.228,0.8121041
1079.941,0.7584825
1087.655,0.668174
1095.369,0.5690144
1103.083,0.4794401
1110.797,0.4165146
1118.511,0.372251
1126.225,0.3487299
1133.938,0.330356
1141.652,0.3207037
1149.366,0.3062929
1157.08,0.2530554
1164.794,0.1785394
1172.508,0.08961923
1180.222,0.02522385
1187.936,0.0
1195.649,0.01577115
1203.363,0.05919546
1211.077,0.1012668
1218.791,0.1391052
1226.505,0.1775077
1234.219,0.2155956
1241.933,0.2437605
1249.646,0.254096
1257.36,0.2483967
1265.074,0.2326598
1272.788,0.2150843
1280.502,0.2043474
1288.216,0.2031917
1295.93,0.20888
1303.644,0.2224541
1311.357,0.2428226
1319.071,0.2667349
1326.785,0.2925265
1334.499,0.3201701
1342.213,0.3387774
1349.927,0.3586025
1357.641,0.3874857
1365.354,0.4148101
1373.068,0.4245204
1380.782,0.4186341
1388.496,0.4090666
1396.21,0.4094389
1403.924,0.426764
1411.638,0.4390368
1419.352,0.4345189
1427.065,0.4087536
1434.779,0.3734867
1442.493,0.3337674
1450.207,0.2978403
1457.921,0.2600064
1465.635,0.2066934
1473.349,0.1340182
1481.063,0.08350866
1488.776,0.05740863
1496.49,0.07302161
1504.204,0.0926853
1511.918,0.1237665
1519.632,0.1519052
1527.346,0.1934799
1535.06,0.2431631
1542.773,0.3121112
1550.487,0.3799231
1558.201,0.4668202
1565.915,0.5562637
1573.629,0.6773874
1581.343,0.7972285
1589.057,0.8914493
1596.771,0.9488357
1604.484,0.9570748
1612.198,0.930841
1619.912,0.8899208
1627.626,0.8431338
1635.34,0.7939385
1643.054,0.7406498
1650.768,0.6863034
1658.481,0.6099481
1666.195,0.5241512
1673.909,0.4422187
1681.623,0.3565121
1689.337,0.2944987
1697.051,0.2648421
1704.765,0.2530171
1712.479,0.2650922
1720.192,0.2924385
1727.906,0.2861714
1735.62,0.2763702
1743.334,0.2207638
1751.048,0.1708983
1758.762,0.1210617
1766.476,0.0850435
1774.189,0.05526885
1781.903,0.03431375
1789.617,0.01737688
1797.331,2.582395e-08
